timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1736528093925,456,Validate-0,302,Found,Thread Group 1-29,text,true,,1956,829,30,30,https://opensource-demo.orangehrmlive.com/web/index.php/auth/validate,456,0,0
1736528094381,402,Validate-1,200,OK,Thread Group 1-29,text,true,,4968,584,30,30,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,402,0,0
1736528092791,2037,Validate,200,OK,Thread Group 1-28,text,true,,6931,1413,30,30,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,472,0,0
1736528092791,472,Validate-0,302,Found,Thread Group 1-28,text,true,,1956,829,30,30,https://opensource-demo.orangehrmlive.com/web/index.php/auth/validate,472,0,0
1736528093264,1564,Validate-1,200,OK,Thread Group 1-28,text,true,,4975,584,30,30,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,1564,0,0
1736528092193,2727,Validate,200,OK,Thread Group 1-21,text,true,,6925,1413,30,30,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,1365,0,0
1736528092193,1366,Validate-0,302,Found,Thread Group 1-21,text,true,,1956,829,30,30,https://opensource-demo.orangehrmlive.com/web/index.php/auth/validate,1365,0,0
1736528093559,1361,Validate-1,200,OK,Thread Group 1-21,text,true,,4969,584,30,30,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,1361,0,0
1736528093929,1104,Validate,200,OK,Thread Group 1-24,text,true,,6947,1413,30,30,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,407,0,0
1736528093929,407,Validate-0,302,Found,Thread Group 1-24,text,true,,1956,829,30,30,https://opensource-demo.orangehrmlive.com/web/index.php/auth/validate,407,0,0
1736528094336,697,Validate-1,200,OK,Thread Group 1-24,text,true,,4991,584,30,30,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,697,0,0
1736528094749,800,MyDetails,200,OK,Thread Group 1-1,text,true,,6804,1175,30,30,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,387,0,0
1736528094749,387,MyDetails-0,302,Found,Thread Group 1-1,text,true,,1956,591,30,30,https://opensource-demo.orangehrmlive.com/web/index.php/pim/viewMyDetails,387,0,0
1736528095137,412,MyDetails-1,200,OK,Thread Group 1-1,text,true,,4848,584,30,30,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,412,0,0
1736528087210,9339,Validate,200,OK,Thread Group 1-9,text,false,"The operation lasted too long: It took 9,339 milliseconds, but should not have lasted longer than 5,000 milliseconds.",6942,1413,30,30,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,7112,0,0
1736528087210,7112,Validate-0,302,Found,Thread Group 1-9,text,true,,1956,829,30,30,https://opensource-demo.orangehrmlive.com/web/index.php/auth/validate,7112,0,0
1736528094323,2226,Validate-1,200,OK,Thread Group 1-9,text,true,,4986,584,30,30,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,2226,0,0
1736528095530,1111,MyDetails,200,OK,Thread Group 1-4,text,true,,6804,1175,30,30,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,389,0,0
1736528095530,389,MyDetails-0,302,Found,Thread Group 1-4,text,true,,1956,591,30,30,https://opensource-demo.orangehrmlive.com/web/index.php/pim/viewMyDetails,389,0,0
1736528095919,722,MyDetails-1,200,OK,Thread Group 1-4,text,true,,4848,584,30,30,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,722,0,0
1736528093498,3339,Validate,200,OK,Thread Group 1-23,text,true,,6933,1413,30,30,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,1394,0,0
1736528093498,1394,Validate-0,302,Found,Thread Group 1-23,text,true,,1956,829,30,30,https://opensource-demo.orangehrmlive.com/web/index.php/auth/validate,1394,0,0
1736528094893,1944,Validate-1,200,OK,Thread Group 1-23,text,true,,4977,584,30,30,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,1944,0,0
1736528095033,1912,Validate,200,OK,Thread Group 1-18,text,true,,6921,1413,30,30,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,408,0,0
1736528095033,408,Validate-0,302,Found,Thread Group 1-18,text,true,,1956,829,30,30,https://opensource-demo.orangehrmlive.com/web/index.php/auth/validate,408,0,0
1736528095441,1504,Validate-1,200,OK,Thread Group 1-18,text,true,,4965,584,30,30,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,1503,0,0
1736528096781,892,MyDetails,200,OK,Thread Group 1-5,text,true,,6807,1175,30,30,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,479,0,0
1736528096781,479,MyDetails-0,302,Found,Thread Group 1-5,text,true,,1956,591,30,30,https://opensource-demo.orangehrmlive.com/web/index.php/pim/viewMyDetails,479,0,0
1736528097261,412,MyDetails-1,200,OK,Thread Group 1-5,text,true,,4851,584,30,30,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,412,0,0
1736528093925,4769,Validate,200,OK,Thread Group 1-8,text,true,,6945,1413,30,30,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,1491,0,0
1736528093925,1491,Validate-0,302,Found,Thread Group 1-8,text,true,,1956,829,30,30,https://opensource-demo.orangehrmlive.com/web/index.php/auth/validate,1491,0,0
1736528095417,3277,Validate-1,200,OK,Thread Group 1-8,text,true,,4989,584,30,30,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,3277,0,0
1736528097650,1221,MyDetails,200,OK,Thread Group 1-2,text,true,,6788,1175,30,30,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,419,0,0
1736528097650,419,MyDetails-0,302,Found,Thread Group 1-2,text,true,,1956,591,30,30,https://opensource-demo.orangehrmlive.com/web/index.php/pim/viewMyDetails,419,0,0
1736528098069,802,MyDetails-1,200,OK,Thread Group 1-2,text,true,,4832,584,30,30,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,802,0,0
1736528097838,2600,Validate,200,OK,Thread Group 1-16,text,true,,6932,1413,30,30,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,440,0,0
1736528097838,440,Validate-0,302,Found,Thread Group 1-16,text,true,,1956,829,30,30,https://opensource-demo.orangehrmlive.com/web/index.php/auth/validate,440,0,0
1736528098279,2159,Validate-1,200,OK,Thread Group 1-16,text,true,,4976,584,30,30,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,2159,0,0
1736528098810,2024,MyDetails,200,OK,Thread Group 1-15,text,true,,6788,1175,30,30,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,402,0,0
1736528098810,402,MyDetails-0,302,Found,Thread Group 1-15,text,true,,1956,591,30,30,https://opensource-demo.orangehrmlive.com/web/index.php/pim/viewMyDetails,402,0,0
1736528099213,1621,MyDetails-1,200,OK,Thread Group 1-15,text,true,,4832,584,30,30,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,1621,0,0
1736528091185,9955,Validate,200,OK,Thread Group 1-27,text,false,"The operation lasted too long: It took 9,955 milliseconds, but should not have lasted longer than 5,000 milliseconds.",6941,1413,30,30,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,2101,0,0
1736528091185,2101,Validate-0,302,Found,Thread Group 1-27,text,true,,1956,829,30,30,https://opensource-demo.orangehrmlive.com/web/index.php/auth/validate,2101,0,0
1736528093287,7853,Validate-1,200,OK,Thread Group 1-27,text,true,,4985,584,30,30,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,7853,0,0
1736528096605,4796,Validate,200,OK,Thread Group 1-13,text,true,,6941,1413,30,30,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,392,0,0
1736528096605,392,Validate-0,302,Found,Thread Group 1-13,text,true,,1956,829,30,30,https://opensource-demo.orangehrmlive.com/web/index.php/auth/validate,392,0,0
1736528096998,4403,Validate-1,200,OK,Thread Group 1-13,text,true,,4985,584,30,30,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,4403,0,0
1736528099085,2469,MyDetails,200,OK,Thread Group 1-10,text,true,,6810,1175,30,30,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,1749,0,0
1736528099085,1749,MyDetails-0,302,Found,Thread Group 1-10,text,true,,1956,591,30,30,https://opensource-demo.orangehrmlive.com/web/index.php/pim/viewMyDetails,1749,0,0
1736528100835,719,MyDetails-1,200,OK,Thread Group 1-10,text,true,,4854,584,30,30,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,719,0,0
1736528099405,2676,MyDetails,200,OK,Thread Group 1-3,text,true,,6814,1175,30,30,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,397,0,0
1736528099405,397,MyDetails-0,302,Found,Thread Group 1-3,text,true,,1956,591,30,30,https://opensource-demo.orangehrmlive.com/web/index.php/pim/viewMyDetails,397,0,0
1736528099803,2278,MyDetails-1,200,OK,Thread Group 1-3,text,true,,4858,584,30,30,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,2278,0,0
1736528101759,804,AdminModule,200,OK,Thread Group 1-1,text,true,,6786,1179,30,30,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,391,0,0
1736528101759,392,AdminModule-0,302,Found,Thread Group 1-1,text,true,,1956,595,30,30,https://opensource-demo.orangehrmlive.com/web/index.php/admin/viewAdminModule,391,0,0
1736528102151,412,AdminModule-1,200,OK,Thread Group 1-1,text,true,,4830,584,30,30,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,412,0,0
1736528101063,1822,MyDetails,200,OK,Thread Group 1-17,text,true,,6789,1175,30,30,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,1414,0,0
1736528101063,1415,MyDetails-0,302,Found,Thread Group 1-17,text,true,,1956,591,30,30,https://opensource-demo.orangehrmlive.com/web/index.php/pim/viewMyDetails,1414,0,0
1736528102478,407,MyDetails-1,200,OK,Thread Group 1-17,text,true,,4833,584,30,30,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,407,0,0
1736528102849,856,AdminModule,200,OK,Thread Group 1-4,text,true,,6803,1179,30,30,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,378,0,0
1736528102849,378,AdminModule-0,302,Found,Thread Group 1-4,text,true,,1956,595,30,30,https://opensource-demo.orangehrmlive.com/web/index.php/admin/viewAdminModule,378,0,0
1736528103228,477,AdminModule-1,200,OK,Thread Group 1-4,text,true,,4847,584,30,30,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,477,0,0
1736528102979,863,MyDetails,200,OK,Thread Group 1-20,text,true,,6795,1175,30,30,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,469,0,0
1736528102979,469,MyDetails-0,302,Found,Thread Group 1-20,text,true,,1956,591,30,30,https://opensource-demo.orangehrmlive.com/web/index.php/pim/viewMyDetails,469,0,0
1736528103449,393,MyDetails-1,200,OK,Thread Group 1-20,text,true,,4839,584,30,30,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,393,0,0
1736528100853,3218,Validate,200,OK,Thread Group 1-25,text,true,,6924,1413,30,30,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,1649,0,0
1736528100853,1649,Validate-0,302,Found,Thread Group 1-25,text,true,,1956,829,30,30,https://opensource-demo.orangehrmlive.com/web/index.php/auth/validate,1649,0,0
1736528102502,1569,Validate-1,200,OK,Thread Group 1-25,text,true,,4968,584,30,30,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,1569,0,0
1736528103881,833,AdminModule,200,OK,Thread Group 1-5,text,true,,6787,1179,30,30,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,383,0,0
1736528103881,383,AdminModule-0,302,Found,Thread Group 1-5,text,true,,1956,595,30,30,https://opensource-demo.orangehrmlive.com/web/index.php/admin/viewAdminModule,383,0,0
1736528104265,449,AdminModule-1,200,OK,Thread Group 1-5,text,true,,4831,584,30,30,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,449,0,0
1736528103699,1721,MyDetails,200,OK,Thread Group 1-12,text,true,,6802,1175,30,30,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,375,0,0
1736528103699,375,MyDetails-0,302,Found,Thread Group 1-12,text,true,,1956,591,30,30,https://opensource-demo.orangehrmlive.com/web/index.php/pim/viewMyDetails,375,0,0
1736528104075,1345,MyDetails-1,200,OK,Thread Group 1-12,text,true,,4846,584,30,30,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,1345,0,0
1736528103928,1893,MyDetails,200,OK,Thread Group 1-11,text,true,,6812,1175,30,30,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,384,0,0
1736528103928,384,MyDetails-0,302,Found,Thread Group 1-11,text,true,,1956,591,30,30,https://opensource-demo.orangehrmlive.com/web/index.php/pim/viewMyDetails,384,0,0
1736528104313,1508,MyDetails-1,200,OK,Thread Group 1-11,text,true,,4856,584,30,30,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,1508,0,0
1736528105081,1127,AdminModule,200,OK,Thread Group 1-2,text,true,,6807,1179,30,30,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,389,0,0
1736528105081,389,AdminModule-0,302,Found,Thread Group 1-2,text,true,,1956,595,30,30,https://opensource-demo.orangehrmlive.com/web/index.php/admin/viewAdminModule,389,0,0
1736528105470,738,AdminModule-1,200,OK,Thread Group 1-2,text,true,,4851,584,30,30,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,738,0,0
1736528105464,807,MyDetails,200,OK,Thread Group 1-24,text,true,,6792,1175,30,30,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,416,0,0
1736528105464,417,MyDetails-0,302,Found,Thread Group 1-24,text,true,,1956,591,30,30,https://opensource-demo.orangehrmlive.com/web/index.php/pim/viewMyDetails,416,0,0
1736528105881,390,MyDetails-1,200,OK,Thread Group 1-24,text,true,,4836,584,30,30,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,389,0,0
1736528102980,3431,MyDetails,200,OK,Thread Group 1-26,text,true,,6815,1175,30,30,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,468,0,0
1736528102980,468,MyDetails-0,302,Found,Thread Group 1-26,text,true,,1956,591,30,30,https://opensource-demo.orangehrmlive.com/web/index.php/pim/viewMyDetails,468,0,0
1736528103449,2962,MyDetails-1,200,OK,Thread Group 1-26,text,true,,4859,584,30,30,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,2962,0,0
1736528105350,1090,MyDetails,200,OK,Thread Group 1-21,text,true,,6794,1175,30,30,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,390,0,0
1736528105350,390,MyDetails-0,302,Found,Thread Group 1-21,text,true,,1956,591,30,30,https://opensource-demo.orangehrmlive.com/web/index.php/pim/viewMyDetails,390,0,0
1736528105741,699,MyDetails-1,200,OK,Thread Group 1-21,text,true,,4838,584,30,30,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,699,0,0
1736528105259,1207,MyDetails,200,OK,Thread Group 1-28,text,true,,6792,1175,30,30,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,393,0,0
1736528105259,393,MyDetails-0,302,Found,Thread Group 1-28,text,true,,1956,591,30,30,https://opensource-demo.orangehrmlive.com/web/index.php/pim/viewMyDetails,393,0,0
1736528105653,813,MyDetails-1,200,OK,Thread Group 1-28,text,true,,4836,584,30,30,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,813,0,0
1736528105214,1567,MyDetails,200,OK,Thread Group 1-29,text,true,,6809,1175,30,30,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,405,0,0
1736528105214,405,MyDetails-0,302,Found,Thread Group 1-29,text,true,,1956,591,30,30,https://opensource-demo.orangehrmlive.com/web/index.php/pim/viewMyDetails,405,0,0
1736528105620,1161,MyDetails-1,200,OK,Thread Group 1-29,text,true,,4853,584,30,30,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,1161,0,0
1736528099389,7392,MyDetails,200,OK,Thread Group 1-6,text,false,"The operation lasted too long: It took 7,392 milliseconds, but should not have lasted longer than 5,000 milliseconds.",6815,1175,30,30,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,1445,0,0
1736528099389,1445,MyDetails-0,302,Found,Thread Group 1-6,text,true,,1956,591,30,30,https://opensource-demo.orangehrmlive.com/web/index.php/pim/viewMyDetails,1445,0,0
1736528100835,5946,MyDetails-1,200,OK,Thread Group 1-6,text,true,,4859,584,30,30,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,5946,0,0
1736528103695,3819,MyDetails,200,OK,Thread Group 1-14,text,true,,6808,1175,30,30,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,3086,0,0
1736528103695,3086,MyDetails-0,302,Found,Thread Group 1-14,text,true,,1956,591,30,30,https://opensource-demo.orangehrmlive.com/web/index.php/pim/viewMyDetails,3086,0,0
1736528106782,732,MyDetails-1,200,OK,Thread Group 1-14,text,true,,4852,584,30,30,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,731,0,0
1736528107042,800,AdminModule,200,OK,Thread Group 1-15,text,true,,6792,1179,30,30,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,395,0,0
1736528107042,395,AdminModule-0,302,Found,Thread Group 1-15,text,true,,1956,595,30,30,https://opensource-demo.orangehrmlive.com/web/index.php/admin/viewAdminModule,395,0,0
1736528107437,405,AdminModule-1,200,OK,Thread Group 1-15,text,true,,4836,584,30,30,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,405,0,0
1736528107125,783,Dashboard,200,OK,Thread Group 1-1,text,true,,6796,1173,30,30,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,388,0,0
1736528107125,388,Dashboard-0,302,Found,Thread Group 1-1,text,true,,1956,589,30,30,https://opensource-demo.orangehrmlive.com/web/index.php/dashboard/index,388,0,0
1736528107514,394,Dashboard-1,200,OK,Thread Group 1-1,text,true,,4840,584,30,30,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,394,0,0
1736528106980,1091,MyDetails,200,OK,Thread Group 1-9,text,true,,6799,1175,30,30,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,394,0,0
1736528106980,394,MyDetails-0,302,Found,Thread Group 1-9,text,true,,1956,591,30,30,https://opensource-demo.orangehrmlive.com/web/index.php/pim/viewMyDetails,394,0,0
1736528107375,696,MyDetails-1,200,OK,Thread Group 1-9,text,true,,4843,584,30,30,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,696,0,0
1736528100935,7258,MyDetails,200,OK,Thread Group 1-7,text,false,"The operation lasted too long: It took 7,258 milliseconds, but should not have lasted longer than 5,000 milliseconds.",6788,1175,30,30,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,6586,0,0
1736528100935,6586,MyDetails-0,302,Found,Thread Group 1-7,text,true,,1956,591,30,30,https://opensource-demo.orangehrmlive.com/web/index.php/pim/viewMyDetails,6586,0,0
1736528107521,672,MyDetails-1,200,OK,Thread Group 1-7,text,true,,4832,584,30,30,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,672,0,0
1736528108268,805,Dashboard,200,OK,Thread Group 1-4,text,true,,6787,1173,30,30,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,386,0,0
1736528108268,386,Dashboard-0,302,Found,Thread Group 1-4,text,true,,1956,589,30,30,https://opensource-demo.orangehrmlive.com/web/index.php/dashboard/index,386,0,0
1736528108655,418,Dashboard-1,200,OK,Thread Group 1-4,text,true,,4831,584,30,30,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,418,0,0
1736528107268,1962,MyDetails,200,OK,Thread Group 1-23,text,true,,6803,1175,30,30,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,438,0,0
1736528107268,438,MyDetails-0,302,Found,Thread Group 1-23,text,true,,1956,591,30,30,https://opensource-demo.orangehrmlive.com/web/index.php/pim/viewMyDetails,438,0,0
1736528107706,1524,MyDetails-1,200,OK,Thread Group 1-23,text,true,,4847,584,30,30,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,1524,0,0
1736528108288,1162,AdminModule,200,OK,Thread Group 1-3,text,true,,6792,1179,30,30,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,393,0,0
1736528108288,393,AdminModule-0,302,Found,Thread Group 1-3,text,true,,1956,595,30,30,https://opensource-demo.orangehrmlive.com/web/index.php/admin/viewAdminModule,393,0,0
1736528108681,769,AdminModule-1,200,OK,Thread Group 1-3,text,true,,4836,584,30,30,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,769,0,0
1736528107376,2176,MyDetails,200,OK,Thread Group 1-18,text,true,,6803,1175,30,30,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,392,0,0
1736528107376,393,MyDetails-0,302,Found,Thread Group 1-18,text,true,,1956,591,30,30,https://opensource-demo.orangehrmlive.com/web/index.php/pim/viewMyDetails,392,0,0
1736528107769,1783,MyDetails-1,200,OK,Thread Group 1-18,text,true,,4847,584,30,30,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,1783,0,0
1736528109094,1171,AdminModule,200,OK,Thread Group 1-17,text,true,,6800,1179,30,30,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,390,0,0
1736528109094,390,AdminModule-0,302,Found,Thread Group 1-17,text,true,,1956,595,30,30,https://opensource-demo.orangehrmlive.com/web/index.php/admin/viewAdminModule,390,0,0
1736528109484,781,AdminModule-1,200,OK,Thread Group 1-17,text,true,,4844,584,30,30,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,781,0,0
1736528107761,2863,AdminModule,200,OK,Thread Group 1-10,text,true,,6796,1179,30,30,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,2135,0,0
1736528107761,2135,AdminModule-0,302,Found,Thread Group 1-10,text,true,,1956,595,30,30,https://opensource-demo.orangehrmlive.com/web/index.php/admin/viewAdminModule,2135,0,0
1736528109896,728,AdminModule-1,200,OK,Thread Group 1-10,text,true,,4840,584,30,30,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,728,0,0
1736528110050,840,AdminModule,200,OK,Thread Group 1-20,text,false,"The result was the wrong size: It was 6,816 bytes, but should have been less than or equal to 6,815 bytes.",6816,1179,30,30,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,390,0,0
1736528110050,390,AdminModule-0,302,Found,Thread Group 1-20,text,true,,1956,595,30,30,https://opensource-demo.orangehrmlive.com/web/index.php/admin/viewAdminModule,390,0,0
1736528110441,449,AdminModule-1,200,OK,Thread Group 1-20,text,true,,4860,584,30,30,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,449,0,0
1736528109126,2207,MyDetails,200,OK,Thread Group 1-8,text,true,,6791,1175,30,30,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,1455,0,0
1736528109126,1455,MyDetails-0,302,Found,Thread Group 1-8,text,true,,1956,591,30,30,https://opensource-demo.orangehrmlive.com/web/index.php/pim/viewMyDetails,1455,0,0
1736528110582,751,MyDetails-1,200,OK,Thread Group 1-8,text,true,,4835,584,30,30,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,750,0,0
1736528093560,18061,Validate,200,OK,Thread Group 1-30,text,false,"The operation lasted too long: It took 18,061 milliseconds, but should not have lasted longer than 5,000 milliseconds.",6949,1413,30,30,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,1676,0,0
1736528093560,1676,Validate-0,302,Found,Thread Group 1-30,text,true,,1956,829,30,30,https://opensource-demo.orangehrmlive.com/web/index.php/auth/validate,1676,0,0
1736528095237,16384,Validate-1,200,OK,Thread Group 1-30,text,true,,4993,584,30,30,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,16384,0,0
1736528112028,1205,AdminModule,200,OK,Thread Group 1-11,text,true,,6809,1179,30,30,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,392,0,0
1736528112028,392,AdminModule-0,302,Found,Thread Group 1-11,text,true,,1956,595,30,30,https://opensource-demo.orangehrmlive.com/web/index.php/admin/viewAdminModule,392,0,0
1736528112421,812,AdminModule-1,200,OK,Thread Group 1-11,text,true,,4853,584,30,30,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,812,0,0
1736528109276,3981,Dashboard,200,OK,Thread Group 1-5,text,true,,6787,1173,30,30,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,1614,0,0
1736528109276,1614,Dashboard-0,302,Found,Thread Group 1-5,text,true,,1956,589,30,30,https://opensource-demo.orangehrmlive.com/web/index.php/dashboard/index,1614,0,0
1736528110891,2366,Dashboard-1,200,OK,Thread Group 1-5,text,true,,4831,584,30,30,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,2366,0,0
1736528112404,853,Dashboard,200,OK,Thread Group 1-15,text,true,,6797,1173,30,30,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,434,0,0
1736528112404,434,Dashboard-0,302,Found,Thread Group 1-15,text,true,,1956,589,30,30,https://opensource-demo.orangehrmlive.com/web/index.php/dashboard/index,434,0,0
1736528112839,418,Dashboard-1,200,OK,Thread Group 1-15,text,true,,4841,584,30,30,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,418,0,0
1736528110871,2698,MyDetails,200,OK,Thread Group 1-16,text,true,,6816,1175,30,30,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,403,0,0
1736528110871,403,MyDetails-0,302,Found,Thread Group 1-16,text,true,,1956,591,30,30,https://opensource-demo.orangehrmlive.com/web/index.php/pim/viewMyDetails,403,0,0
1736528111275,2294,MyDetails-1,200,OK,Thread Group 1-16,text,true,,4860,584,30,30,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,2293,0,0
1736528110769,2904,Dashboard,200,OK,Thread Group 1-2,text,true,,6816,1173,30,30,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,389,0,0
1736528110769,389,Dashboard-0,302,Found,Thread Group 1-2,text,true,,1956,589,30,30,https://opensource-demo.orangehrmlive.com/web/index.php/dashboard/index,389,0,0
1736528111159,2514,Dashboard-1,200,OK,Thread Group 1-2,text,true,,4860,584,30,30,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,2514,0,0
1736528112991,1092,AdminModule,200,OK,Thread Group 1-6,text,true,,6815,1179,30,30,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,382,0,0
1736528112991,382,AdminModule-0,302,Found,Thread Group 1-6,text,true,,1956,595,30,30,https://opensource-demo.orangehrmlive.com/web/index.php/admin/viewAdminModule,382,0,0
1736528113374,709,AdminModule-1,200,OK,Thread Group 1-6,text,true,,4859,584,30,30,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,709,0,0
1736528111832,2278,MyDetails,200,OK,Thread Group 1-13,text,true,,6802,1175,30,30,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,410,0,0
1736528111832,410,MyDetails-0,302,Found,Thread Group 1-13,text,true,,1956,591,30,30,https://opensource-demo.orangehrmlive.com/web/index.php/pim/viewMyDetails,410,0,0
1736528112242,1868,MyDetails-1,200,OK,Thread Group 1-13,text,true,,4846,584,30,30,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,1868,0,0
1736528112619,1511,AdminModule,200,OK,Thread Group 1-26,text,true,,6804,1179,30,30,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,397,0,0
1736528112619,397,AdminModule-0,302,Found,Thread Group 1-26,text,true,,1956,595,30,30,https://opensource-demo.orangehrmlive.com/web/index.php/admin/viewAdminModule,397,0,0
1736528113017,1113,AdminModule-1,200,OK,Thread Group 1-26,text,true,,4848,584,30,30,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,1113,0,0
1736528111628,2554,AdminModule,200,OK,Thread Group 1-12,text,true,,6787,1179,30,30,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,784,0,0
